brand,id,category,type,dc_mm,shank_mm,ratio,classification
"ISCAR","N D100-0608-27-CALN12(1)","indexable_mill","end_mill",100,27,3.7,bad-diameter
"ISCAR","N D100-0810-27-CALN12(2)","indexable_mill","end_mill",100,27,3.7,bad-diameter
"ISCAR","N D100-1014-27-CALN12(3)","indexable_mill","end_mill",100,27,3.7,bad-diameter
"ISCAR","N D125-0608-40-CALN12(1)","indexable_mill","end_mill",125,40,3.1,bad-diameter
"ISCAR","N D125-0810-40-CALN12(2)","indexable_mill","end_mill",125,40,3.1,bad-diameter
"ISCAR","N D125-1014-40-CALN12(3)","indexable_mill","end_mill",125,40,3.1,bad-diameter
"ISCAR","N D160-0608-40-CALN12(1)","indexable_mill","end_mill",160,40,4,bad-diameter
"ISCAR","N D160-0810-40-CALN12(2)","indexable_mill","end_mill",160,40,4,bad-diameter
"ISCAR","N D160-1014-40-CALN12(3)","indexable_mill","end_mill",160,40,4,bad-diameter
"ISCAR","N D200-0608-50-CALN12(1)","indexable_mill","end_mill",200,50,4,bad-diameter
"ISCAR","N D200-0810-50-CALN12(2)","indexable_mill","end_mill",200,50,4,bad-diameter
"ISCAR","DN D4.0-.275-10-XN06","indexable_mill","end_mill",101.6,31.75,3.2,bad-diameter
"ISCAR","DN D5.0-.275-12-XN06","indexable_mill","end_mill",127,38.1,3.3,bad-diameter
"ISCAR","D5-.68-.9-12-CALN13","indexable_mill","end_mill",127.99,,,bad-diameter
"ISCAR","D6-.68-.9-12-CALN13","indexable_mill","end_mill",153.39,,,bad-diameter
"ISCAR","D8-.68-.9-16-CALN13","indexable_mill","end_mill",204.19,,,bad-diameter
"ISCAR","ISCAR-125.0","indexable_mill","end_mill",125,40,3.1,bad-diameter
"ISCAR","ISCAR-160.0","indexable_mill","end_mill",160,40,4,bad-diameter
"ISCAR","ISCAR-200.0","indexable_mill","end_mill",200,50,4,bad-diameter
"ISCAR","ISCAR-250.0","indexable_mill","end_mill",250,60,4.2,bad-diameter
"ISCAR","B D100-12-32-R/L10","indexable_mill","end_mill",100,32,3.1,bad-diameter
"ISCAR","B D125-12-40-R/L10","indexable_mill","end_mill",125,40,3.1,bad-diameter
"ISCAR","B D160-16-40-R10","indexable_mill","end_mill",160,40,4,bad-diameter
"ISCAR","GSF 80-3-22K-JHP","indexable_mill","end_mill",80.01,22,3.6,bad-diameter
"ISCAR","GSF 100-3-22K-JHP","indexable_mill","end_mill",100,22,4.5,bad-diameter
"ISCAR","GSF 125-3-32K-JHP","indexable_mill","end_mill",124.99,32,3.9,bad-diameter
"ISCAR","GSF 80-4-22K-JHP","indexable_mill","end_mill",80.01,22,3.6,bad-diameter
"ISCAR","GSF 100-4-22K-JHP","indexable_mill","end_mill",100,22,4.5,bad-diameter
"ISCAR","GSF 125-4-32K-JHP","indexable_mill","end_mill",124.99,32,3.9,bad-diameter
"ISCAR","SGSF 100-1.4-1.000A","indexable_mill","end_mill",100.08,25.4,3.9,bad-diameter
"ISCAR","SGSF 100-1.6-1.000A","indexable_mill","end_mill",100.08,25.4,3.9,bad-diameter
"ISCAR","SGSF 125-1.6-1.250A","indexable_mill","end_mill",124.97,31.75,3.9,bad-diameter
"ISCAR","SGSF 80-2-1.000KR (1)","indexable_mill","end_mill",80.01,25.4,3.2,bad-diameter
"ISCAR","SGSF 100-2-1.000A (1)","indexable_mill","end_mill",100.08,25.4,3.9,bad-diameter
"ISCAR","SGSF 100-2-1.000KR (1)","indexable_mill","end_mill",100.08,25.4,3.9,bad-diameter
"ISCAR","SGSF 125-2-1.250A (1)","indexable_mill","end_mill",124.97,31.75,3.9,bad-diameter
"ISCAR","SGSF 125-2-1.250KR (1)","indexable_mill","end_mill",124.97,31.75,3.9,bad-diameter
"ISCAR","SGSF 80-2.4-1.000A","indexable_mill","end_mill",80.01,25.4,3.2,bad-diameter
"ISCAR","SGSF 100-2.4-1.000K","indexable_mill","end_mill",100.08,25.4,3.9,bad-diameter
"ISCAR","SGSF 125-2.4-1.250K","indexable_mill","end_mill",124.97,31.75,3.9,bad-diameter
"ISCAR","SGSF 160-2.4-1.250K","indexable_mill","end_mill",160.02,31.75,5,bad-diameter
"ISCAR","SGSF 80-3-1.00K","indexable_mill","end_mill",80.01,25.4,3.2,bad-diameter
"ISCAR","SGSF 100-3-1.000K","indexable_mill","end_mill",100.08,25.4,3.9,bad-diameter
"ISCAR","SGSF 125-3-1.250K","indexable_mill","end_mill",124.97,31.75,3.9,bad-diameter
"ISCAR","SGSF 160-3-1.250K","indexable_mill","end_mill",160.02,31.75,5,bad-diameter
"ISCAR","SGSF 160-3-1.500K","indexable_mill","end_mill",160.02,38.1,4.2,bad-diameter
"ISCAR","SGSF 200-3-1.500K","indexable_mill","end_mill",199.9,38.1,5.2,bad-diameter
"ISCAR","SGSF 250-3-1.500K","indexable_mill","end_mill",249.94,38.1,6.6,bad-diameter
"ISCAR","SGSF 80-4-1.00K","indexable_mill","end_mill",80.01,25.4,3.2,bad-diameter
"ISCAR","SGSF 100-4-1.00K","indexable_mill","end_mill",100.08,25.4,3.9,bad-diameter
"ISCAR","SGSF 125-4-1.250K","indexable_mill","end_mill",124.97,31.75,3.9,bad-diameter
"ISCAR","SGSF 160-4-1.500K","indexable_mill","end_mill",160.02,38.1,4.2,bad-diameter
"ISCAR","SGSF 200-4-1.500K","indexable_mill","end_mill",199.9,38.1,5.2,bad-diameter
"ISCAR","SGSF 80-5-1.000K","indexable_mill","end_mill",80.01,25.4,3.2,bad-diameter
"ISCAR","SGSF 100-5-1.000K","indexable_mill","end_mill",100.08,25.4,3.9,bad-diameter
"ISCAR","SGSF 125-5-1.250K","indexable_mill","end_mill",124.97,31.75,3.9,bad-diameter
"ISCAR","SGSF 160-5-1.500K","indexable_mill","end_mill",160.02,38.1,4.2,bad-diameter
"ISCAR","SGSF 200-5-1.500K","indexable_mill","end_mill",199.9,38.1,5.2,bad-diameter
"ISCAR","SGSF 250-5-1.500K","indexable_mill","end_mill",249.94,38.1,6.6,bad-diameter
"ISCAR","SGSF 125-6-1.250K","indexable_mill","end_mill",124.97,31.75,3.9,bad-diameter
"ISCAR","SGSF 160-6-1.500K","indexable_mill","end_mill",160.02,38.1,4.2,bad-diameter
"ISCAR","SGSF 200-6-1.500K","indexable_mill","end_mill",199.9,38.1,5.2,bad-diameter
"ISCAR","SGSA 80-3-1.00K-10Z-FP","indexable_mill","end_mill",80.01,25.4,3.2,bad-diameter
"ISCAR","SGSA 100-3-1.00K-12Z-FP","indexable_mill","end_mill",100.08,25.4,3.9,bad-diameter
"ISCAR","SGSA 125-3-1.25K-16Z-FP","indexable_mill","end_mill",124.97,31.75,3.9,bad-diameter
"ISCAR","SGSA 80-4-1.00K-10Z-FP","indexable_mill","end_mill",80.01,25.4,3.2,bad-diameter
"ISCAR","SGSA 100-4-1.00K-12Z-FP","indexable_mill","end_mill",100.08,25.4,3.9,bad-diameter
"ISCAR","GM D100-3DG-1.000K (1)","indexable_mill","end_mill",100.08,25.4,3.9,bad-diameter
"ISCAR","GM D125-3DG-1.250K","indexable_mill","end_mill",124.97,31.75,3.9,bad-diameter
"ISCAR","GM D100-4DG-1.000K (2)","indexable_mill","end_mill",100.08,25.4,3.9,bad-diameter
"ISCAR","GM D125-4DG-1.250K","indexable_mill","end_mill",124.97,31.75,3.9,bad-diameter
"ISCAR","GM D160-4DG-1.500K","indexable_mill","end_mill",160.02,38.1,4.2,bad-diameter
"ISCAR","GM D200-4DG-1.500K","indexable_mill","end_mill",199.9,38.1,5.2,bad-diameter
"ISCAR","MTECH 0604C9 0.8ISO","indexable_mill","end_mill",101.6,,,bad-diameter
"ISCAR","MTECH 08048D10 1.0ISO","indexable_mill","end_mill",121.92,,,bad-diameter
"ISCAR","MTECH 0806D14 1.25ISO","indexable_mill","end_mill",152.4,,,bad-diameter
"ISCAR","MTECH 12095D20 1.75ISO 92","indexable_mill","end_mill",241.3,,,bad-diameter
"ISCAR","F D3.94-8-1.25-30 (1)","indexable_mill","end_mill",100.08,31.75,3.2,bad-diameter
"ISCAR","F D4.00-4-1.25-30","indexable_mill","end_mill",101.6,31.75,3.2,bad-diameter
"ISCAR","F D4.00-8-1.25-30","indexable_mill","end_mill",101.6,31.75,3.2,bad-diameter
"ISCAR","F D3.15-4-1.00-40","indexable_mill","end_mill",80.01,25.4,3.2,bad-diameter
"ISCAR","F D4.00-4-1.25-40","indexable_mill","end_mill",101.6,31.75,3.2,bad-diameter
"Korloy","080-KH","indexable_mill","milling",82.44,,,bad-diameter
"Korloy","100-KH","indexable_mill","milling",102.66,,,bad-diameter
"Korloy","120-KH","indexable_mill","milling",12366,,,bad-diameter
"Korloy","130-KH","indexable_mill","milling",1336.56,,,bad-diameter
"Korloy","160-KH","indexable_mill","milling",16488,,,bad-diameter
"Korloy","170-KH","indexable_mill","milling",1748.58,,,bad-diameter
"Korloy","200-KH","indexable_mill","milling",2051010,,,bad-diameter
"Korloy","210-KH","indexable_mill","milling",21510.51,,,bad-diameter
"Korloy","250-KH","indexable_mill","milling",25612.51,,,bad-diameter
"Korloy","260-KH","indexable_mill","milling",2661313,,,bad-diameter
"Korloy","300-KH","indexable_mill","milling",3071515,,,bad-diameter
"Korloy","320-KH","indexable_mill","milling",3271616,,,bad-diameter
"Korloy","330-KH","indexable_mill","milling",33716.52,,,bad-diameter
"Korloy","KORLOY-milling-82.444","indexable_mill","milling",82.44,,,bad-diameter
"Korloy","KORLOY-milling-92.44","indexable_mill","milling",92.44,,,bad-diameter
"Korloy","KORLOY-milling-102.655","indexable_mill","milling",102.66,,,bad-diameter
"Korloy","KORLOY-milling-112.65","indexable_mill","milling",112.65,,,bad-diameter
"Korloy","KORLOY-milling-12366.0","indexable_mill","milling",12366,,,bad-diameter
"Korloy","KORLOY-milling-1336.56","indexable_mill","milling",1336.56,,,bad-diameter
"Korloy","KORLOY-milling-16488.0","indexable_mill","milling",16488,,,bad-diameter
"Korloy","KORLOY-milling-1748.58","indexable_mill","milling",1748.58,,,bad-diameter
"Korloy","KORLOY-milling-2051010.0","indexable_mill","milling",2051010,,,bad-diameter
"Korloy","KORLOY-milling-21510.51","indexable_mill","milling",21510.51,,,bad-diameter
"Korloy","KORLOY-milling-25612.512","indexable_mill","milling",25612.51,,,bad-diameter
"Korloy","KORLOY-milling-2661313.0","indexable_mill","milling",2661313,,,bad-diameter
"Korloy","KORLOY-milling-3071515.0","indexable_mill","milling",3071515,,,bad-diameter
"Korloy","KORLOY-milling-31715.515","indexable_mill","milling",31715.51,,,bad-diameter
"Korloy","KORLOY-milling-3271616.0","indexable_mill","milling",3271616,,,bad-diameter
"Korloy","160-D90","indexable_mill","milling",164,,,bad-diameter
"Korloy","200-D90","indexable_mill","milling",205,,,bad-diameter
"Korloy","250-D90","indexable_mill","milling",256,,,bad-diameter
"Korloy","KORLOY-milling-102.6","indexable_mill","milling",102.6,,,bad-diameter
"Korloy","KORLOY-milling-123.0","indexable_mill","milling",123,,,bad-diameter
"Korloy","KORLOY-milling-164.0","indexable_mill","milling",164,,,bad-diameter
"Korloy","KORLOY-milling-205.0","indexable_mill","milling",205,,,bad-diameter
"Korloy","KORLOY-milling-256.0","indexable_mill","milling",256,,,bad-diameter
"Korloy","KORLOY-milling-307.0","indexable_mill","milling",307,,,bad-diameter
"Korloy","KORLOY-milling-327.0","indexable_mill","milling",327,,,bad-diameter
"Korloy","100-R05","indexable_mill","milling",102.6,,,bad-diameter
"Korloy","100-R10","indexable_mill","milling",102.61,,,bad-diameter
"Korloy","100-R20","indexable_mill","milling",102.62,,,bad-diameter
"Korloy","110-R05","indexable_mill","milling",112.6,,,bad-diameter
"Korloy","120-R05","indexable_mill","milling",1230.54,,,bad-diameter
"Korloy","120-R10","indexable_mill","milling",12314,,,bad-diameter
"Korloy","120-R20","indexable_mill","milling",12324,,,bad-diameter
"Korloy","130-R05","indexable_mill","milling",1330.54,,,bad-diameter
"Korloy","130-R10","indexable_mill","milling",13314,,,bad-diameter
"Korloy","160-R05","indexable_mill","milling",1640.55,,,bad-diameter
"Korloy","160-R10","indexable_mill","milling",16415,,,bad-diameter
"Korloy","160-R20","indexable_mill","milling",16425,,,bad-diameter
"Korloy","160-R30","indexable_mill","milling",16435,,,bad-diameter
"Korloy","170-R05","indexable_mill","milling",1740.55,,,bad-diameter
"Korloy","170-R10","indexable_mill","milling",17415,,,bad-diameter
"Korloy","200-R05","indexable_mill","milling",2050.57,,,bad-diameter
"Korloy","200-R10","indexable_mill","milling",20517,,,bad-diameter
"Korloy","200-R20","indexable_mill","milling",20527,,,bad-diameter
"Korloy","200-R30","indexable_mill","milling",20537,,,bad-diameter
"Korloy","210-R05","indexable_mill","milling",2150.57,,,bad-diameter
"Korloy","KORLOY-milling-100.0","indexable_mill","milling",100,31.75,3.1,bad-diameter
"Korloy","KORLOY-milling-125.0","indexable_mill","milling",125,38.1,3.3,bad-diameter
"Korloy","KORLOY-milling-160.0","indexable_mill","milling",160,50.8,3.1,bad-diameter
"Korloy","KORLOY-milling-200.0","indexable_mill","milling",200,47.62,4.2,bad-diameter
"Korloy","KORLOY-milling-250.0","indexable_mill","milling",250,47.62,5.2,bad-diameter
"Korloy","KORLOY-milling-315.0","indexable_mill","milling",315,47.62,6.6,bad-diameter
"Korloy","KORLOY-milling-1001.0","indexable_mill","milling",1001,,,bad-diameter
"Korloy","KORLOY-milling-1251.0","indexable_mill","milling",1251,,,bad-diameter
"Korloy","KORLOY-milling-1601.0","indexable_mill","milling",1601,,,bad-diameter
"Korloy","KORLOY-milling-2002.0","indexable_mill","milling",2002,,,bad-diameter
"Korloy","KORLOY-milling-2502.0","indexable_mill","milling",2502,,,bad-diameter
"Korloy","B310015R","indexable_mill","milling",100,31.75,3.1,bad-diameter
"Korloy","B310017R","indexable_mill","milling",100,31.75,3.1,bad-diameter
"Korloy","B312515R","indexable_mill","milling",125,38.1,3.3,bad-diameter
"Korloy","B312517R","indexable_mill","milling",125,38.1,3.3,bad-diameter
"Korloy","B316015R","indexable_mill","milling",160,38.1,4.2,bad-diameter
"Korloy","B316017R","indexable_mill","milling",160,38.1,4.2,bad-diameter
"Korloy","KORLOY-milling-400.0","indexable_mill","milling",400,47.62,8.4,bad-diameter
"Korloy","RMH8EC(RMH8ECM)","indexable_mill","milling",808,25.4,31.8,bad-diameter
"Korloy","KORLOY-milling-3153.0","indexable_mill","milling",3153,47.62,66.2,bad-diameter
"Korloy","KORLOY-milling-4004.0","indexable_mill","milling",4004,47.62,84.1,bad-diameter
"Korloy","RM16ACM","indexable_mill","milling",637,22,29,bad-diameter
"Korloy","RM16AC(RM16ACM)","indexable_mill","milling",808,25.4,31.8,bad-diameter
"Korloy","KORLOY-milling-90.4","indexable_mill","milling",90.4,32,2.8,bad-diameter
"Korloy","KORLOY-milling-115.4","indexable_mill","milling",115.4,40,2.9,bad-diameter
"Korloy","KORLOY-milling-96.0","indexable_mill","milling",96,75,1.3,bad-diameter
"Korloy","KORLOY-milling-90.0","indexable_mill","milling",90,31.75,2.8,bad-diameter
"Korloy","KORLOY-milling-88.0","indexable_mill","milling",88,31.75,2.8,bad-diameter
"Korloy","KORLOY-milling-113.0","indexable_mill","milling",113,38.1,3,bad-diameter
"Korloy","KORLOY-milling-84.0","indexable_mill","milling",84,31.75,2.6,bad-diameter
"Korloy","KORLOY-milling-109.0","indexable_mill","milling",109,38.1,2.9,bad-diameter
"Korloy","KORLOY-milling-144.0","indexable_mill","milling",144,50.8,2.8,bad-diameter
"Korloy","KORLOY-milling-105.0","indexable_mill","milling",105,38.1,2.8,bad-diameter
"Korloy","KORLOY-milling-140.0","indexable_mill","milling",140,50.8,2.8,bad-diameter
"Korloy","KORLOY-milling-180.0","indexable_mill","milling",180,47.62,3.8,bad-diameter
"Korloy","KORLOY-milling-230.0","indexable_mill","milling",230,47.62,4.8,bad-diameter
"Korloy","KORLOY-milling-89.0","indexable_mill","milling",89,32,2.8,bad-diameter
"Korloy","KORLOY-milling-90.1","indexable_mill","milling",90.1,32,2.8,bad-diameter
"Korloy","KORLOY-milling-89.96","indexable_mill","milling",89.96,31.75,2.8,bad-diameter
"Korloy","KORLOY-milling-111.95","indexable_mill","milling",111.95,38.1,2.9,bad-diameter
"Korloy","KORLOY-milling-83.4","indexable_mill","milling",83.4,31.75,2.6,bad-diameter
"Korloy","KORLOY-milling-108.4","indexable_mill","milling",108.4,38.1,2.8,bad-diameter
"Korloy","KORLOY-milling-143.4","indexable_mill","milling",143.4,50.8,2.8,bad-diameter
"Korloy","KORLOY-milling-183.38","indexable_mill","milling",183.38,47.62,3.9,bad-diameter
"Korloy","KORLOY-milling-233.4","indexable_mill","milling",233.4,47.62,4.9,bad-diameter
"Korloy","KORLOY-milling-298.39","indexable_mill","milling",298.39,47.62,6.3,bad-diameter
"Korloy","KORLOY-milling-85.14","indexable_mill","milling",85.14,,,bad-diameter
"Korloy","KORLOY-milling-110.13","indexable_mill","milling",110.13,,,bad-diameter
"Korloy","KORLOY-milling-145.12","indexable_mill","milling",145.12,,,bad-diameter
"Korloy","AM2100039-6","indexable_mill","milling",100,,,bad-diameter
"Korloy","AM3100071-6","indexable_mill","milling",100,,,bad-diameter
"Korloy","AM4100076-6","indexable_mill","milling",100,,,bad-diameter
"Korloy","1251214R/L","indexable_mill","milling",125,38.1,3.3,bad-diameter
"Korloy","2001214R/L","indexable_mill","milling",200,50.8,3.9,bad-diameter
"Korloy","3151214R/L","indexable_mill","milling",315,47.62,6.6,bad-diameter
"Korloy","1251416R/L","indexable_mill","milling",125,38.1,3.3,bad-diameter
"Korloy","2001416R/L","indexable_mill","milling",200,50.8,3.9,bad-diameter
"Korloy","3151416R/L","indexable_mill","milling",315,47.62,6.6,bad-diameter
"Korloy","1601618R/L","indexable_mill","milling",160,38.1,4.2,bad-diameter
"Korloy","2501618R/L","indexable_mill","milling",250,47.62,5.2,bad-diameter
"Korloy","RAFCB 1251820R/L(M) 1601820R/L2001820R/L2501820R/L3151820R/L","indexable_mill","milling",125,38.1,3.3,bad-diameter
"Korloy","2001820R/L","indexable_mill","milling",200,50.8,3.9,bad-diameter
"Korloy","3151820R/L","indexable_mill","milling",315,47.62,6.6,bad-diameter
"Korloy","1602022R/L","indexable_mill","milling",160,38.1,4.2,bad-diameter
"Korloy","2502022R/L","indexable_mill","milling",250,47.62,5.2,bad-diameter
"Korloy","RAFCB 1252224R/L(M) 1602224R/L2002224R/L2502224R/L3152224R/L","indexable_mill","milling",125,38.1,3.3,bad-diameter
"Korloy","2002224R/L","indexable_mill","milling",200,50.8,3.9,bad-diameter
"Korloy","3152224R/L","indexable_mill","milling",315,47.62,6.6,bad-diameter
"Korloy","2512R/L","indexable_mill","milling",125,38.1,3.3,bad-diameter
"Korloy","0012R/L","indexable_mill","milling",200,50.8,3.9,bad-diameter
"Korloy","1512R/L","indexable_mill","milling",315,47.62,6.6,bad-diameter
"Korloy","2514R/L","indexable_mill","milling",125,38.1,3.3,bad-diameter
"Korloy","0014R/L","indexable_mill","milling",200,50.8,3.9,bad-diameter
"Korloy","1514R/L","indexable_mill","milling",315,47.62,6.6,bad-diameter
"Korloy","6016R/L","indexable_mill","milling",160,38.1,4.2,bad-diameter
"Korloy","5016R/L","indexable_mill","milling",250,47.62,5.2,bad-diameter
"Korloy","RAHCB 12518R/L(M) 16018R/L20018R/L25018R/L31518R/L","indexable_mill","milling",125,38.1,3.3,bad-diameter
"Korloy","0018R/L","indexable_mill","milling",200,50.8,3.9,bad-diameter
"Korloy","1518R/L","indexable_mill","milling",315,47.62,6.6,bad-diameter
"Korloy","6020R/L","indexable_mill","milling",160,38.1,4.2,bad-diameter
"Korloy","5020R/L","indexable_mill","milling",250,47.62,5.2,bad-diameter
"Korloy","RAHCB 12522R/L(M) 16022R/L20022R/L25022R/L31522R/L","indexable_mill","milling",125,38.1,3.3,bad-diameter
"Korloy","0022R/L","indexable_mill","milling",200,50.8,3.9,bad-diameter
"Korloy","1522R/L","indexable_mill","milling",315,47.62,6.6,bad-diameter
"Korloy","DF22-46","indexable_mill","milling",46322251024.16,,,bad-diameter
"Korloy","DF32-55","indexable_mill","milling",55453261034.88,,,bad-diameter
"Korloy","DF40-80","indexable_mill","milling",806340111243.51,,,bad-diameter
"Korloy","DF50-110","indexable_mill","milling",1108050141453.61,,,bad-diameter
"Korloy","KORLOY-milling-500.0","indexable_mill","milling",500,100,5,bad-diameter
"Korloy","KORLOY-milling-450.0","indexable_mill","milling",450,100,4.5,bad-diameter
"Korloy","KORLOY-milling-560.0","indexable_mill","milling",560,120,4.7,bad-diameter
"Korloy","KORLOY-milling-210.0","indexable_mill","milling",210,,,bad-diameter
"Korloy","KORLOY-milling-240.0","indexable_mill","milling",240,,,bad-diameter
"Korloy","KORLOY-milling-270.0","indexable_mill","milling",270,,,bad-diameter
"Korloy","KORLOY-milling-350.0","indexable_mill","milling",350,,,bad-diameter
"Korloy","TMSR 12-1020-10","indexable_mill","milling",9126.81,,,bad-diameter
"Korloy","TMSR 16-1620-16","indexable_mill","milling",171613.62,,,bad-diameter
"Korloy","TMSR 16-2220-2225-22","indexable_mill","milling",171613.53,,,bad-diameter
"Korloy","KORLOY-milling-192515.53092","indexable_mill","milling",192515.53,,,bad-diameter
"Korloy","KORLOY-milling-464038.063135","indexable_mill","milling",464038.06,,,bad-diameter
"Korloy","TMSRL 20-2225-22","indexable_mill","milling",192015.54,,,bad-diameter
"Korloy","TMSRL 25-2732-27","indexable_mill","milling",30252492150,,,bad-diameter
"Korloy","TMSRL 40-38","indexable_mill","milling",46403893168,,,bad-diameter
"Korloy","TMSRT 16-2220-22","indexable_mill","milling",171613.53,,,bad-diameter
"Korloy","BT30-MD19F-70","indexable_mill","milling",1910535450.21,,,bad-diameter
"Korloy","BT30-MD32F-80","indexable_mill","milling",3212141550.31,,,bad-diameter
"Korloy","BT30-MD40F-60","indexable_mill","milling",4011050360.51,,,bad-diameter
"Korloy","BT30-MD50F-70","indexable_mill","milling",5012858470.81,,,bad-diameter
"Korloy","BT40-MD25F-95","indexable_mill","milling",2513641630.21,,,bad-diameter
"Korloy","BT40-MD32F-100","indexable_mill","milling",3214141700.31,,,bad-diameter
"Korloy","BT40-MD40F-60","indexable_mill","milling",4011050310.51,,,bad-diameter
"Korloy","BT40-MD40F-115","indexable_mill","milling",4016550830.51,,,bad-diameter
"Korloy","BT40-MD63F-64","indexable_mill","milling",6314581372.13,,,bad-diameter
"Korloy","BT40-MD63F-135","indexable_mill","milling",63216811082.13,,,bad-diameter
"Korloy","BT40-MD80F-100","indexable_mill","milling",80201101734.83,,,bad-diameter
"Korloy","BT50-MD19F-85","indexable_mill","milling",1911120.24,,,bad-diameter
"Korloy","BT50-MD25F-120R","indexable_mill","milling",251416141400.22,,,bad-diameter
"Korloy","BT50-MD32F-115R","indexable_mill","milling",321815641450.32,,,bad-diameter
"Korloy","BT50-MD40F-60","indexable_mill","milling",3218110.55,,,bad-diameter
"Korloy","BT50-MD40F-230R","indexable_mill","milling",4022280.55,,,bad-diameter
"Korloy","BT50-MD50F-225","indexable_mill","milling",5028283.56,,,bad-diameter
"Korloy","BT50-MD63F-75","indexable_mill","milling",6336145.68,,,bad-diameter
"Korloy","BT50-MD63F-195","indexable_mill","milling",6336275.68,,,bad-diameter
"Korloy","BT50-MD63F-95","indexable_mill","milling",6336295.61,,,bad-diameter
"Korloy","BT50-MD80F-75","indexable_mill","milling",8045175.61,,,bad-diameter
"Korloy","BT50-MD80F-175","indexable_mill","milling",8045275.61,,,bad-diameter
"Korloy","HSK63A-MD19F 60","indexable_mill","milling",191195.23,,,bad-diameter
"Korloy","HSK63A-MD32F 65","indexable_mill","milling",321810641360.3,,,bad-diameter
"Korloy","HSK63A-MD50F 85","indexable_mill","milling",5028143.56,,,bad-diameter
"Korloy","SK40-MD25F-80R","indexable_mill","milling",2512141220.23,,,bad-diameter
"Korloy","SK40-MD40F-100","indexable_mill","milling",4015050800.51,,,bad-diameter
"Korloy","SK40-MD63F-70","indexable_mill","milling",6315181502.32,,,bad-diameter
