tool_id,brand,tool_type,material,source_file
corpus:Widia:DNMM15060865,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:DNMM15061265,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:DNMM15061665,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:DNMP150404,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:DNMP150408,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:DNMP150604,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:DNMP150608,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:DNMP150612,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:DPGW070202FST,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:efthand,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:ENGN130712T02020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:fristchoice,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:fthand,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:ghthand,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:Grade,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:HOLEMAKING,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:hthand,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:INDEXABLEMILLING,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:insertsize,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:insertsize1116,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:insertsizeandstyle,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:insertstyle,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:left-handinsert,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:lefthand,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:MaterialGroup,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:MKNSHexternalthreadinternalthreadexternalinternalcataloguenumberRCESSCpitchmmpitchmmTPITPI,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:MUNJExternalalternatechoiceKNSHexternalthreadinternalthreadexternalinternalcataloguenumberRCESSCpitchmmpitchmmTPITPI,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NA3L4,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NA3L6,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NA3L8,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NA3R4,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NA3R6,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NA3R8,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NA4L4,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NA4R4,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NA6L2,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NA6L3,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NA6R2,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NA6R3,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NAS3L6,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NAS3L8,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NAS3R8,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NDC310RDL75,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NDC38RDL75,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NDC38RDR75,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NG-1L,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NG-2L,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NG-2R,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NG-3L,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NG-3L*,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NG-3R,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NG-3R*,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NG-4L,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NG-4R,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NG-5L,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NG-5R,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NG-6L,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NG-6R,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NG-8L,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NG-8L**,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NG-8R,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NG-8R**,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NJK3008R20,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NJP3014R12,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NMM1906168,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
"corpus:Widia:NSInsertInsertHoldingMountingMethodLocationN—TopThreadEndmountESidemount,offsetSSidemount,nooffsetAS",Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NT-CK,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NT2LK,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NT2RK,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NT3LK,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NT3RCK,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NT3RK,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NT4RK,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NTB3LB,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NTC3L12I,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NTC3R12E,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NTC3R14E,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NTC3R16E,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NTF2R,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NTF3L,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NTF3R,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NTK2R,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NTK3L,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NTK3R,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NTP2L,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NTP2R,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NTP3L,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NTP3R,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NTP4R,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NTU4R,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NU-3125L,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NU-3125L**,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NU-3125R,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NU-3125R**,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NWC3R11E,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:NWC3R14E,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:optimumcuttingconditions,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:ordernumbercataloguenumber,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PACMEMKNSHcataloguenumberCFESSCTPI,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PAmericanMButtress-PullKNSHcataloguenumberRCESSCTPITPF,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PAmericanMUN-ExternalKNSHexternalthreadinternalthreadexternalinternalataloguenumberRCESSCpitchmmpitchmmTPITPI,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PAmericanMUN-InternalKNSHexternalthreadinternalthreadexternalinternalataloguenumberRCESSCpitchmmpitchmmTPITPI,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PMKAmericanNUN-ExternalSHthreadcataloguenumberEXESSCpitchmmTPITPF,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PMKAmericanNUN-InternalSHthreadcataloguenumberEXESSCpitchmmTPITPF,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PMKISOMetric-InternalNSHthreadcataloguenumberEXESSCpitchmmTPITPF,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PMKNPT-ExternalNSHthreadcataloguenumberEXESSCpitchmmTPITPF,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PMKNPT-InternalNSHthreadcataloguenumberEXESSCpitchmmTPITPF,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PMKNSHexternalthreadinternalthreadexternalinternalcataloguenumberRCESSCpitchmmpitchmmTPITPI,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PMKNSHthreadcataloguenumberEXESSCpitchmmTPITPF,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PMKPartialProflie55°NExternalSHthreadcataloguenumberRCEXESSCpitchmmTPITPF,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PMKPartialProflie55°NInternalSHthreadcataloguenumberRCEXESSCpitchmmTPITPF,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PMKPartialProflie60°InternalNSHthreadcataloguenumberRCEXESSCpitchmmTPITPF,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PMKPartialProflie60°NExternalSHthreadcataloguenumberRCEXESSCpitchmmTPITPF,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PMKPartialProflie60°NSHexternalthreadinternalthreadexternalinternalcataloguenumberRCESSCpitchmmpitchmmTPITPI,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PMKUNJExternalNSHexternalthreadinternalthreadexternalinternalcataloguenumberRCESSCpitchmmpitchmmTPITPI,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
"corpus:Widia:PMKWhitworthBSW,NBSF,BSP-ExternalSHthreadcataloguenumberRCEXESSCpitchmmTPITPF",Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PMPartialProflie60°KNSHexternalthreadinternalthreadexternalinternalcataloguenumberRCESSCpitchmmpitchmmTPITPI,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PMRoundExternalKNSHthreadcataloguenumberRCEXESSCpitchmmTPITPF,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
"corpus:Widia:PMWhitworthBSW,BSF,KBSP-InternalNSHthreadcataloguenumberEXESSCpitchmmTPITPF",Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PStubACMEMKNSHcataloguenumberCFESSCTPI,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:PTrapez-ExternalMKNSHthreadcataloguenumberEXESSCpitchmmTPITPF,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCGT0803M0AL,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCGT1204M0AL,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCGX060400T01020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCGX090700T01020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCGX090700T02020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCGX090700T07015,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCGX120700T01020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCGX120700T02020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCGX120700T20015,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCMT0602M0,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCMT0803M0,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCMT1204M0,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCMT1606M0,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCMX2006M0,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCMX2006M0T,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCMX2507M0T,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCMX3209M0,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RCMX3209M0T,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:righthand,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RNGN090300T01020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RNGN090400T02020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RNGN120400S01020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RNGN120400T01020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RNGN120400T02020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RNGN120700T01020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RNGN120700T02020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RNGN120700T10015,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RNGN120700T20015,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RNMA120400,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RNMG090300RH,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RNMG120400RH,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RNMG190600RH,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RNMN090300S02020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RNMN120300S02020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RNMN120400S02020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RPGX060400T01020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RPGX090700T01020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:RPGX120700T01020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:S0812LSER2,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:S2020LSER3,Widia,threading_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SCMT090304,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SCMT090308,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SCMT090308MU,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SCMT120404MP,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SCMT120408,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SCMT1204081P,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SCMT120408FP,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SCMT120408MP,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SCMT120408MU,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SCMT120412MP,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SCMT120412MU,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SCMT150512,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SCMW090304,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SCMW120408,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNGA120408T02020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNGA120412T02020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNGG120408FS,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNGN120408T00520,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNGN120408T02020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNGN120412T01020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNGN120412T02020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNGN120708T02020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNGN120712T02020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNGN120716T00520,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNGN190720K20015,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNGX120712T02020,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMA120408,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMA120412,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMA120416,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMA150608,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMA150612,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMA150616,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMA190612,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMA190616,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMA250724,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMG090304ML,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMG090308FF,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMG090308ML,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMG120404FF,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMG120404ML,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMG120404UF,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMG120404UM,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMG120408,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMG120408FF,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMG120408ML,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
corpus:Widia:SNMG120408MR,Widia,turning_tool,carbide,corpus:widia-2022-extracted.json
